timestamp,host_cpu_usage,hostname
2025-02-08 21:50:00,53.6850302142065,hfx05wld01gld35
2025-02-08 21:55:00,53.83121338800895,hfx05wld01gld35
2025-02-08 22:00:00,53.90004781499742,hfx05wld01gld35
2025-02-08 22:05:00,53.90752330791582,hfx05wld01gld35
2025-02-08 22:10:00,53.90084934224314,hfx05wld01gld35
2025-02-08 22:15:00,53.946518775092656,hfx05wld01gld35
2025-02-08 22:20:00,54.11149800915414,hfx05wld01gld35
2025-02-08 22:25:00,54.442549648806335,hfx05wld01gld35
2025-02-08 22:30:00,54.94949450488911,hfx05wld01gld35
2025-02-08 22:35:00,55.597418934018506,hfx05wld01gld35
2025-02-08 22:40:00,56.3105953870847,hfx05wld01gld35
2025-02-08 22:45:00,56.9877790243493,hfx05wld01gld35
2025-02-08 22:50:00,57.52540071638456,hfx05wld01gld35
2025-02-08 22:55:00,57.842862794844464,hfx05wld01gld35
2025-02-08 23:00:00,57.90332324352895,hfx05wld01gld35
2025-02-08 23:05:00,57.72430130408808,hfx05wld01gld35
2025-02-08 23:10:00,57.37495129363303,hfx05wld01gld35
2025-02-08 23:15:00,56.96029673204368,hfx05wld01gld35
2025-02-08 23:20:00,56.59618718405234,hfx05wld01gld35
2025-02-08 23:25:00,56.38129794470435,hfx05wld01gld35
2025-02-08 23:30:00,56.37342354153837,hfx05wld01gld35
2025-02-08 23:35:00,56.57632844260658,hfx05wld01gld35
2025-02-08 23:40:00,56.94073252576353,hfx05wld01gld35
2025-02-08 23:45:00,57.37930868466613,hfx05wld01gld35
2025-02-08 23:50:00,57.79182825665353,hfx05wld01gld35
2025-02-08 23:55:00,58.09381179256108,hfx05wld01gld35
2025-02-09 00:00:00,58.24099454256602,hfx05wld01gld35
2025-02-09 00:05:00,58.242914126785756,hfx05wld01gld35
2025-02-09 00:10:00,58.161743825242986,hfx05wld01gld35
2025-02-09 00:15:00,58.09640661279629,hfx05wld01gld35
2025-02-09 00:20:00,58.15598150359958,hfx05wld01gld35
2025-02-09 00:25:00,58.42938681026374,hfx05wld01gld35
2025-02-09 00:30:00,58.959475974007724,hfx05wld01gld35
2025-02-09 00:35:00,59.72866646702107,hfx05wld01gld35
2025-02-09 00:40:00,60.66027235683934,hfx05wld01gld35
2025-02-09 00:45:00,61.63558191476784,hfx05wld01gld35
2025-02-09 00:50:00,62.5224992396434,hfx05wld01gld35
2025-02-09 00:55:00,63.20838440120768,hfx05wld01gld35
2025-02-09 01:00:00,63.628453612099094,hfx05wld01gld35
2025-02-09 01:05:00,63.78211649501719,hfx05wld01gld35
2025-02-09 01:10:00,63.73270239559137,hfx05wld01gld35
2025-02-09 01:15:00,63.59037706943927,hfx05wld01gld35
2025-02-09 01:20:00,63.48253484187138,hfx05wld01gld35
2025-02-09 01:25:00,63.51937292865975,hfx05wld01gld35
2025-02-09 01:30:00,63.76377990663969,hfx05wld01gld35
2025-02-09 01:35:00,64.21368181501818,hfx05wld01gld35
2025-02-09 01:40:00,64.80180651709425,hfx05wld01gld35
2025-02-09 01:45:00,65.41325859348385,hfx05wld01gld35
2025-02-09 01:50:00,65.91653581099744,hfx05wld01gld35
2025-02-09 01:55:00,66.19992936710503,hfx05wld01gld35
2025-02-09 02:00:00,66.20363595709316,hfx05wld01gld35
2025-02-09 02:05:00,65.93883864312723,hfx05wld01gld35
2025-02-09 02:10:00,65.4882866580246,hfx05wld01gld35
2025-02-09 02:15:00,64.98769731471673,hfx05wld01gld35
2025-02-09 02:20:00,64.59237470002132,hfx05wld01gld35
2025-02-09 02:25:00,64.43745344787625,hfx05wld01gld35
2025-02-09 02:30:00,64.60205240020157,hfx05wld01gld35
2025-02-09 02:35:00,65.08682951916822,hfx05wld01gld35
2025-02-09 02:40:00,65.8111284395709,hfx05wld01gld35
2025-02-09 02:45:00,66.63092362602266,hfx05wld01gld35
2025-02-09 02:50:00,67.3733850424587,hfx05wld01gld35
2025-02-09 02:55:00,67.87949855611585,hfx05wld01gld35
2025-02-09 03:00:00,68.04395570933916,hfx05wld01gld35
2025-02-09 03:05:00,67.8420754897129,hfx05wld01gld35
2025-02-09 03:10:00,67.3367329505203,hfx05wld01gld35
2025-02-09 03:15:00,66.66333893355129,hfx05wld01gld35
2025-02-09 03:20:00,65.9965416398356,hfx05wld01gld35
2025-02-09 03:25:00,65.50704570938169,hfx05wld01gld35
2025-02-09 03:30:00,65.31953092623199,hfx05wld01gld35
2025-02-09 03:35:00,65.48241133557923,hfx05wld01gld35
2025-02-09 03:40:00,65.95714976569639,hfx05wld01gld35
2025-02-09 03:45:00,66.62980302835645,hfx05wld01gld35
2025-02-09 03:50:00,67.34172108204042,hfx05wld01gld35
2025-02-09 03:55:00,67.93135512432083,hfx05wld01gld35
2025-02-09 04:00:00,68.27624493373143,hfx05wld01gld35
2025-02-09 04:05:00,68.32421725263022,hfx05wld01gld35
2025-02-09 04:10:00,68.10565647091904,hfx05wld01gld35
2025-02-09 04:15:00,67.72367746080027,hfx05wld01gld35
2025-02-09 04:20:00,67.32484507771822,hfx05wld01gld35
2025-02-09 04:25:00,67.05822402885478,hfx05wld01gld35
2025-02-09 04:30:00,67.03365407403436,hfx05wld01gld35
2025-02-09 04:35:00,67.2904011587546,hfx05wld01gld35
2025-02-09 04:40:00,67.78465221621029,hfx05wld01gld35
2025-02-09 04:45:00,68.39938802434783,hfx05wld01gld35
2025-02-09 04:50:00,68.974267593995,hfx05wld01gld35
2025-02-09 04:55:00,69.34783398278232,hfx05wld01gld35
2025-02-09 05:00:00,69.40100848694944,hfx05wld01gld35
2025-02-09 05:05:00,69.09037086641744,hfx05wld01gld35
2025-02-09 05:10:00,68.46227320691659,hfx05wld01gld35
2025-02-09 05:15:00,67.64375972561562,hfx05wld01gld35
2025-02-09 05:20:00,66.8122936196212,hfx05wld01gld35
2025-02-09 05:25:00,66.15185674859943,hfx05wld01gld35
2025-02-09 05:30:00,65.80663100577029,hfx05wld01gld35
2025-02-09 05:35:00,65.84422616607476,hfx05wld01gld35
2025-02-09 05:40:00,66.23806907525692,hfx05wld01gld35
2025-02-09 05:45:00,66.87370232261488,hfx05wld01gld35
2025-02-09 05:50:00,67.57760447684764,hfx05wld01gld35
2025-02-09 05:55:00,68.16132275498173,hfx05wld01gld35
2025-02-09 06:00:00,68.46971296822525,hfx05wld01gld35
2025-02-09 06:05:00,68.42095437650683,hfx05wld01gld35
2025-02-09 06:10:00,68.02805294687381,hfx05wld01gld35
2025-02-09 06:15:00,67.39624912657987,hfx05wld01gld35
2025-02-09 06:20:00,66.69690048450886,hfx05wld01gld35
2025-02-09 06:25:00,66.12443239569971,hfx05wld01gld35
2025-02-09 06:30:00,65.8472897651711,hfx05wld01gld35
2025-02-09 06:35:00,65.96536112063623,hfx05wld01gld35
2025-02-09 06:40:00,66.48468736739697,hfx05wld01gld35
2025-02-09 06:45:00,67.31584005026588,hfx05wld01gld35
2025-02-09 06:50:00,68.2963003844413,hfx05wld01gld35
2025-02-09 06:55:00,69.23105004209582,hfx05wld01gld35
2025-02-09 07:00:00,69.94097059867224,hfx05wld01gld35
2025-02-09 07:05:00,70.30672059970786,hfx05wld01gld35
2025-02-09 07:10:00,70.29700078420437,hfx05wld01gld35
2025-02-09 07:15:00,69.97419350306201,hfx05wld01gld35
2025-02-09 07:20:00,69.47620726938395,hfx05wld01gld35
2025-02-09 07:25:00,68.97945659140088,hfx05wld01gld35
2025-02-09 07:30:00,68.65268898205093,hfx05wld01gld35
2025-02-09 07:35:00,68.6136134833713,hfx05wld01gld35
2025-02-09 07:40:00,68.89943025999042,hfx05wld01gld35
2025-02-09 07:45:00,69.4586549991526,hfx05wld01gld35
2025-02-09 07:50:00,70.16605634570648,hfx05wld01gld35
2025-02-09 07:55:00,70.85653675444925,hfx05wld01gld35
2025-02-09 08:00:00,71.3689394045923,hfx05wld01gld35
2025-02-09 08:05:00,71.58830064771081,hfx05wld01gld35
2025-02-09 08:10:00,71.4756049001412,hfx05wld01gld35
2025-02-09 08:15:00,71.07746952876924,hfx05wld01gld35
2025-02-09 08:20:00,70.51348972943676,hfx05wld01gld35
2025-02-09 08:25:00,69.94481208744776,hfx05wld01gld35
2025-02-09 08:30:00,69.5323571100209,hfx05wld01gld35
2025-02-09 08:35:00,69.39572136208045,hfx05wld01gld35
2025-02-09 08:40:00,69.58349790775834,hfx05wld01gld35
2025-02-09 08:45:00,70.0626590768418,hfx05wld01gld35
2025-02-09 08:50:00,70.72957657794426,hfx05wld01gld35
2025-02-09 08:55:00,71.43954716898729,hfx05wld01gld35
2025-02-09 09:00:00,72.04684077309813,hfx05wld01gld35
2025-02-09 09:05:00,72.44455284597203,hfx05wld01gld35
2025-02-09 09:10:00,72.59362617479023,hfx05wld01gld35
2025-02-09 09:15:00,72.5332743316473,hfx05wld01gld35
2025-02-09 09:20:00,72.36993208603366,hfx05wld01gld35
2025-02-09 09:25:00,72.24749820269894,hfx05wld01gld35
2025-02-09 09:30:00,72.30655774897345,hfx05wld01gld35
2025-02-09 09:35:00,72.64320271923887,hfx05wld01gld35
2025-02-09 09:40:00,73.27826061176326,hfx05wld01gld35
2025-02-09 09:45:00,74.14514985558878,hfx05wld01gld35
2025-02-09 09:50:00,75.0998824995479,hfx05wld01gld35
2025-02-09 09:55:00,75.95113700770098,hfx05wld01gld35
2025-02-09 10:00:00,76.50325564798466,hfx05wld01gld35
2025-02-09 10:05:00,76.6017619118659,hfx05wld01gld35
2025-02-09 10:10:00,76.1703505658617,hfx05wld01gld35
2025-02-09 10:15:00,75.23041083732791,hfx05wld01gld35
2025-02-09 10:20:00,73.89843992783692,hfx05wld01gld35
2025-02-09 10:25:00,72.36208539022878,hfx05wld01gld35
2025-02-09 10:30:00,70.8406644822818,hfx05wld01gld35
2025-02-09 10:35:00,69.53958628783144,hfx05wld01gld35
2025-02-09 10:40:00,68.60930093432351,hfx05wld01gld35
2025-02-09 10:45:00,68.11798940231358,hfx05wld01gld35
2025-02-09 10:50:00,68.04361583136489,hfx05wld01gld35
2025-02-09 10:55:00,68.2861521159201,hfx05wld01gld35
2025-02-09 11:00:00,68.6959845782359,hfx05wld01gld35
2025-02-09 11:05:00,69.11090860770017,hfx05wld01gld35
2025-02-09 11:10:00,69.39254637268016,hfx05wld01gld35
2025-02-09 11:15:00,69.45377553065559,hfx05wld01gld35
2025-02-09 11:20:00,69.27152500264226,hfx05wld01gld35
2025-02-09 11:25:00,68.88327398519446,hfx05wld01gld35
2025-02-09 11:30:00,68.36971145147095,hfx05wld01gld35
2025-02-09 11:35:00,67.82922443278038,hfx05wld01gld35
2025-02-09 11:40:00,67.35142393607563,hfx05wld01gld35
2025-02-09 11:45:00,66.9965009016572,hfx05wld01gld35
2025-02-09 11:50:00,66.78506971515421,hfx05wld01gld35
2025-02-09 11:55:00,66.69997787465655,hfx05wld01gld35
2025-02-09 12:00:00,66.69824715120326,hfx05wld01gld35
2025-02-09 12:05:00,66.72875482599613,hfx05wld01gld35
2025-02-09 12:10:00,66.75009790694553,hfx05wld01gld35
2025-02-09 12:15:00,66.7435291942802,hfx05wld01gld35
2025-02-09 12:20:00,66.71767978741606,hfx05wld01gld35
2025-02-09 12:25:00,66.70439028635136,hfx05wld01gld35
2025-02-09 12:30:00,66.74758191965013,hfx05wld01gld35
2025-02-09 12:35:00,66.88897148915811,hfx05wld01gld35
2025-02-09 12:40:00,67.15508024894575,hfx05wld01gld35
2025-02-09 12:45:00,67.5492912836583,hfx05wld01gld35
2025-02-09 12:50:00,68.05094897198471,hfx05wld01gld35
2025-02-09 12:55:00,68.62124108636569,hfx05wld01gld35
2025-02-09 13:00:00,69.21355302501766,hfx05wld01gld35
2025-02-09 13:05:00,69.78474345418526,hfx05wld01gld35
2025-02-09 13:10:00,70.30370899800809,hfx05wld01gld35
2025-02-09 13:15:00,70.75467290724418,hfx05wld01gld35
2025-02-09 13:20:00,71.13449153368589,hfx05wld01gld35
2025-02-09 13:25:00,71.44532927313558,hfx05wld01gld35
2025-02-09 13:30:00,71.68565713214339,hfx05wld01gld35
2025-02-09 13:35:00,71.84317073273499,hfx05wld01gld35
2025-02-09 13:40:00,71.89268196476462,hfx05wld01gld35
2025-02-09 13:45:00,71.80045747032767,hfx05wld01gld35
2025-02-09 13:50:00,71.53432281071919,hfx05wld01gld35
2025-02-09 13:55:00,71.07677900576185,hfx05wld01gld35
2025-02-09 14:00:00,70.43704117202012,hfx05wld01gld35
2025-02-09 14:05:00,69.65776296497225,hfx05wld01gld35
2025-02-09 14:10:00,68.8133724979649,hfx05wld01gld35
2025-02-09 14:15:00,67.99914754763336,hfx05wld01gld35
2025-02-09 14:20:00,67.31281180588792,hfx05wld01gld35
2025-02-09 14:25:00,66.83278965757324,hfx05wld01gld35
2025-02-09 14:30:00,66.59861292826132,hfx05wld01gld35
2025-02-09 14:35:00,66.59887928617091,hfx05wld01gld35
2025-02-09 14:40:00,66.77055818550582,hfx05wld01gld35
2025-02-09 14:45:00,67.01068825687643,hfx05wld01gld35
2025-02-09 14:50:00,67.19830881786325,hfx05wld01gld35
2025-02-09 14:55:00,67.22167168289639,hfx05wld01gld35
2025-02-09 15:00:00,67.00416586867199,hfx05wld01gld35
2025-02-09 15:05:00,66.52244250213191,hfx05wld01gld35
2025-02-09 15:10:00,65.81200007550025,hfx05wld01gld35
2025-02-09 15:15:00,64.95856807316075,hfx05wld01gld35
2025-02-09 15:20:00,64.07723229987477,hfx05wld01gld35
2025-02-09 15:25:00,63.284436052152024,hfx05wld01gld35
2025-02-09 15:30:00,62.6699112319339,hfx05wld01gld35
2025-02-09 15:35:00,62.27570444073899,hfx05wld01gld35
2025-02-09 15:40:00,62.08769703032186,hfx05wld01gld35
2025-02-09 15:45:00,62.04180577016843,hfx05wld01gld35
2025-02-09 15:50:00,62.04321669535168,hfx05wld01gld35
2025-02-09 15:55:00,61.99355425748621,hfx05wld01gld35
2025-02-09 16:00:00,61.81874231408943,hfx05wld01gld35
2025-02-09 16:05:00,61.49006240711478,hfx05wld01gld35
2025-02-09 16:10:00,61.032653516476174,hfx05wld01gld35
2025-02-09 16:15:00,60.518993676301854,hfx05wld01gld35
2025-02-09 16:20:00,60.048904452004635,hfx05wld01gld35
2025-02-09 16:25:00,59.72127121533765,hfx05wld01gld35
2025-02-09 16:30:00,59.60499937440664,hfx05wld01gld35
2025-02-09 16:35:00,59.71709048986066,hfx05wld01gld35
2025-02-09 16:40:00,60.01399513277844,hfx05wld01gld35
2025-02-09 16:45:00,60.39900573884909,hfx05wld01gld35
2025-02-09 16:50:00,60.74426323044834,hfx05wld01gld35
2025-02-09 16:55:00,60.92205799775233,hfx05wld01gld35
2025-02-09 17:00:00,60.837536964761824,hfx05wld01gld35
2025-02-09 17:05:00,60.454376229379626,hfx05wld01gld35
2025-02-09 17:10:00,59.80661439527612,hfx05wld01gld35
2025-02-09 17:15:00,58.993265796402234,hfx05wld01gld35
2025-02-09 17:20:00,58.15667554430537,hfx05wld01gld35
2025-02-09 17:25:00,57.44972401442069,hfx05wld01gld35
2025-02-09 17:30:00,56.99986569243908,hfx05wld01gld35
2025-02-09 17:35:00,56.8788490181127,hfx05wld01gld35
2025-02-09 17:40:00,57.08558256622038,hfx05wld01gld35
2025-02-09 17:45:00,57.54634082618709,hfx05wld01gld35
2025-02-09 17:50:00,58.13218007786282,hfx05wld01gld35
2025-02-09 17:55:00,58.68917001963134,hfx05wld01gld35
2025-02-09 18:00:00,59.07392789759926,hfx05wld01gld35
2025-02-09 18:05:00,59.1857536064322,hfx05wld01gld35
2025-02-09 18:10:00,58.9876859733763,hfx05wld01gld35
2025-02-09 18:15:00,58.51173784372274,hfx05wld01gld35
2025-02-09 18:20:00,57.84763501688681,hfx05wld01gld35
2025-02-09 18:25:00,57.11851530444296,hfx05wld01gld35
2025-02-09 18:30:00,56.45017460123134,hfx05wld01gld35
2025-02-09 18:35:00,55.94179326596439,hfx05wld01gld35
2025-02-09 18:40:00,55.645337076899295,hfx05wld01gld35
2025-02-09 18:45:00,55.55825520518806,hfx05wld01gld35
2025-02-09 18:50:00,55.630423118208,hfx05wld01gld35
2025-02-09 18:55:00,55.782506124640655,hfx05wld01gld35
2025-02-09 19:00:00,55.9300562356345,hfx05wld01gld35
2025-02-09 19:05:00,56.00643987590839,hfx05wld01gld35
2025-02-09 19:10:00,55.978403246647076,hfx05wld01gld35
2025-02-09 19:15:00,55.850463351733076,hfx05wld01gld35
2025-02-09 19:20:00,55.657661882854214,hfx05wld01gld35
2025-02-09 19:25:00,55.449580297485234,hfx05wld01gld35
2025-02-09 19:30:00,55.27094564638872,hfx05wld01gld35
2025-02-09 19:35:00,55.14499015848577,hfx05wld01gld35
2025-02-09 19:40:00,55.06475188961532,hfx05wld01gld35
2025-02-09 19:45:00,54.99501932063971,hfx05wld01gld35
2025-02-09 19:50:00,54.884355275410456,hfx05wld01gld35
2025-02-09 19:55:00,54.683531238148454,hfx05wld01gld35
2025-02-09 20:00:00,54.364663162316795,hfx05wld01gld35
2025-02-09 20:05:00,53.93496609801043,hfx05wld01gld35
2025-02-09 20:10:00,53.440468628831105,hfx05wld01gld35
2025-02-09 20:15:00,52.95786850518829,hfx05wld01gld35
2025-02-09 20:20:00,52.57617690076162,hfx05wld01gld35
2025-02-09 20:25:00,52.372906226086606,hfx05wld01gld35
2025-02-09 20:30:00,52.39140216685896,hfx05wld01gld35
2025-02-09 20:35:00,52.62593772360515,hfx05wld01gld35
2025-02-09 20:40:00,53.01931093202379,hfx05wld01gld35
2025-02-09 20:45:00,53.47438542131867,hfx05wld01gld35
2025-02-09 20:50:00,53.877164270463176,hfx05wld01gld35
2025-02-09 20:55:00,54.1256516212408,hfx05wld01gld35
2025-02-09 21:00:00,54.156881492503196,hfx05wld01gld35
2025-02-09 21:05:00,53.96465183842589,hfx05wld01gld35
2025-02-09 21:10:00,53.602723279547504,hfx05wld01gld35
2025-02-09 21:15:00,53.17198919265594,hfx05wld01gld35
2025-02-09 21:20:00,52.794425590297294,hfx05wld01gld35
2025-02-09 21:25:00,52.580332794212104,hfx05wld01gld35
2025-02-09 21:30:00,52.59746083846093,hfx05wld01gld35
2025-02-09 21:35:00,52.850449792837566,hfx05wld01gld35
2025-02-09 21:40:00,53.27658358664177,hfx05wld01gld35
2025-02-09 21:45:00,53.759729675919736,hfx05wld01gld35
2025-02-09 21:50:00,54.159565003126964,hfx05wld01gld35
2025-02-09 21:55:00,54.34902014544799,hfx05wld01gld35
2025-02-09 22:00:00,54.25043014800704,hfx05wld01gld35
2025-02-09 22:05:00,53.860855797768195,hfx05wld01gld35
2025-02-09 22:10:00,53.25950501381113,hfx05wld01gld35
2025-02-09 22:15:00,52.59455914579425,hfx05wld01gld35
2025-02-09 22:20:00,52.051898846519634,hfx05wld01gld35
2025-02-09 22:25:00,51.812899850863595,hfx05wld01gld35
2025-02-09 22:30:00,52.011411729479946,hfx05wld01gld35
2025-02-09 22:35:00,52.70045489745703,hfx05wld01gld35
2025-02-09 22:40:00,53.836928317573495,hfx05wld01gld35
2025-02-09 22:45:00,55.28825669478303,hfx05wld01gld35
2025-02-09 22:50:00,56.85952003408176,hfx05wld01gld35
2025-02-09 22:55:00,58.334571774613664,hfx05wld01gld35
2025-02-09 23:00:00,59.521253489447616,hfx05wld01gld35
2025-02-09 23:05:00,60.28992445991139,hfx05wld01gld35
2025-02-09 23:10:00,60.59636514716396,hfx05wld01gld35
2025-02-09 23:15:00,60.484197769389034,hfx05wld01gld35
2025-02-09 23:20:00,60.067224464337016,hfx05wld01gld35
2025-02-09 23:25:00,59.49713939020113,hfx05wld01gld35
2025-02-09 23:30:00,58.92560773851615,hfx05wld01gld35
2025-02-09 23:35:00,58.47080814356779,hfx05wld01gld35
2025-02-09 23:40:00,58.19693765799359,hfx05wld01gld35
2025-02-09 23:45:00,58.11133098059393,hfx05wld01gld35
2025-02-09 23:50:00,58.17879911729608,hfx05wld01gld35
2025-02-09 23:55:00,58.347920747896545,hfx05wld01gld35
2025-02-10 00:00:00,58.580652790563896,hfx05wld01gld35
2025-02-10 00:05:00,58.87569569909338,hfx05wld01gld35
2025-02-10 00:10:00,59.27783161129313,hfx05wld01gld35
2025-02-10 00:15:00,59.869492938344266,hfx05wld01gld35
2025-02-10 00:20:00,60.74603795463159,hfx05wld01gld35
2025-02-10 00:25:00,61.98119079483838,hfx05wld01gld35
2025-02-10 00:30:00,63.5924629561234,hfx05wld01gld35
2025-02-10 00:35:00,65.51713440327687,hfx05wld01gld35
2025-02-10 00:40:00,67.60723147119546,hfx05wld01gld35
2025-02-10 00:45:00,69.6473615132136,hfx05wld01gld35
2025-02-10 00:50:00,71.39337795249922,hfx05wld01gld35
2025-02-10 00:55:00,72.6241601279679,hfx05wld01gld35
2025-02-10 01:00:00,73.19479804705519,hfx05wld01gld35
2025-02-10 01:05:00,73.07827184942172,hfx05wld01gld35
2025-02-10 01:10:00,72.38471654757626,hfx05wld01gld35
2025-02-10 01:15:00,71.3521620136002,hfx05wld01gld35
2025-02-10 01:20:00,70.30911420493709,hfx05wld01gld35
2025-02-10 01:25:00,69.61593077960562,hfx05wld01gld35
2025-02-10 01:30:00,69.5970260676148,hfx05wld01gld35
2025-02-10 01:35:00,70.47825784594914,hfx05wld01gld35
2025-02-10 01:40:00,72.342819499952,hfx05wld01gld35
2025-02-10 01:45:00,75.11482914851484,hfx05wld01gld35
2025-02-10 01:50:00,78.57357924953521,hfx05wld01gld35
2025-02-10 01:55:00,82.39460189656363,hfx05wld01gld35
2025-02-10 02:00:00,86.20795773441543,hfx05wld01gld35
2025-02-10 02:05:00,89.66082413986064,hfx05wld01gld35
2025-02-10 02:10:00,92.47127147633161,hfx05wld01gld35
2025-02-10 02:15:00,94.46300780964748,hfx05wld01gld35
2025-02-10 02:20:00,95.57600979639058,hfx05wld01gld35
2025-02-10 02:25:00,95.85396978065992,hfx05wld01gld35
2025-02-10 02:30:00,95.4148302015444,hfx05wld01gld35
2025-02-10 02:35:00,94.41402665283051,hfx05wld01gld35
2025-02-10 02:40:00,93.01066426680275,hfx05wld01gld35
2025-02-10 02:45:00,91.3447001207831,hfx05wld01gld35
2025-02-10 02:50:00,89.52902129992572,hfx05wld01gld35
2025-02-10 02:55:00,87.65534245609749,hfx05wld01gld35
2025-02-10 03:00:00,85.80852558821186,hfx05wld01gld35
2025-02-10 03:05:00,84.08146548507436,hfx05wld01gld35
2025-02-10 03:10:00,82.58276398227262,hfx05wld01gld35
2025-02-10 03:15:00,81.43198962371599,hfx05wld01gld35
2025-02-10 03:20:00,80.7416321752689,hfx05wld01gld35
2025-02-10 03:25:00,80.58965614678272,hfx05wld01gld35
2025-02-10 03:30:00,80.99041686954932,hfx05wld01gld35
2025-02-10 03:35:00,81.87344012996425,hfx05wld01gld35
2025-02-10 03:40:00,83.07855830468911,hfx05wld01gld35
2025-02-10 03:45:00,84.3722671371768,hfx05wld01gld35
2025-02-10 03:50:00,85.4847776421703,hfx05wld01gld35
2025-02-10 03:55:00,86.16147124230483,hfx05wld01gld35
2025-02-10 04:00:00,86.21787569071282,hfx05wld01gld35
2025-02-10 04:05:00,85.5851765640803,hfx05wld01gld35
2025-02-10 04:10:00,84.33437972643898,hfx05wld01gld35
2025-02-10 04:15:00,82.67145500531537,hfx05wld01gld35
2025-02-10 04:20:00,80.9022221986208,hfx05wld01gld35
2025-02-10 04:25:00,79.37288479586579,hfx05wld01gld35
2025-02-10 04:30:00,78.398231676488,hfx05wld01gld35
2025-02-10 04:35:00,78.1930631095479,hfx05wld01gld35
2025-02-10 04:40:00,78.82239194262098,hfx05wld01gld35
2025-02-10 04:45:00,80.18230133633088,hfx05wld01gld35
2025-02-10 04:50:00,82.016772162513,hfx05wld01gld35
2025-02-10 04:55:00,83.9678080751114,hfx05wld01gld35
2025-02-10 05:00:00,85.6486325719097,hfx05wld01gld35
2025-02-10 05:05:00,86.72438205785336,hfx05wld01gld35
2025-02-10 05:10:00,86.98284094375029,hfx05wld01gld35
2025-02-10 05:15:00,86.37981922703335,hfx05wld01gld35
